"confidenc","lat","lon","area_m2","perimeter","date","year","class","length","width","peak.breeding"
0.993237455302762,37.1133222529725,-122.328945196063,1.60845686908846,5.82988566424415,2016-01-25,"2016","female",2.69083127635983,0.949176836340779,"Y"
0.99269226678013,37.1133248355412,-122.328840735573,1.52143093934221,5.3697439039082,2016-01-25,"2016","female",2.39252421825856,0.894543699834506,"Y"
0.994747899159664,37.1133203316756,-122.329258566034,3.12597164665281,7.90139298393213,2016-01-25,"2016","male",3.59889915635166,1.26583592382382,"Y"
0.99447813489657,37.1133275108589,-122.328969038217,1.6173770298086,5.79653644154033,2016-01-25,"2016","female",2.63979570969376,0.866277817665938,"Y"
0.993452984550037,37.1133325936089,-122.328899087249,3.01196768501664,9.89676273261843,2016-01-25,"2016","male",3.39387890688563,1.71171546321217,"Y"
0.994346488841551,37.1133398089772,-122.328813277952,2.32511548058678,7.21397084173344,2016-01-25,"2016","male",3.32804783163538,1.06558577687535,"Y"
0.995109599564436,37.1133363995457,-122.329398711906,2.39974022512445,6.92753867332747,2016-01-25,"2016","male",2.90089895603879,1.0690541299825,"Y"
0.991200568196231,37.1133460453007,-122.328990969598,1.42156868825954,5.61875168434412,2016-01-25,"2016","female",2.41840585893317,0.819474696249162,"Y"
0.99223125564589,37.1133443205715,-122.328878387303,1.6915666525892,5.98552311275516,2016-01-25,"2016","female",2.68451907188637,0.868621360316856,"Y"
0.989942350698931,37.1133543776495,-122.328964217167,1.51272836107938,5.65011304507331,2016-01-25,"2016","female",2.59451281477706,0.827824921620361,"Y"
0.992627694934895,37.1133516064915,-122.328938167692,1.48770841777823,5.59960956114706,2016-01-25,"2016","female",2.53811102716674,0.819610443464254,"Y"
0.994386049974891,37.1133555304751,-122.32885789417,1.57930319735554,5.80205964115926,2016-01-25,"2016","female",2.62455683342742,0.857140678850744,"Y"
0.99114091762455,37.1133657438005,-122.328829626656,1.76880219926151,6.23965374456211,2016-01-25,"2016","female",2.8744504067009,0.950595231607841,"Y"
0.994373517417842,37.1133653967242,-122.328892627598,3.05069424327259,9.63749668739283,2016-01-25,"2016","male",3.81766441263159,1.0624649681581,"Y"
0.993053259686328,37.11337090803,-122.328987813061,1.3569519455344,5.49408747211965,2016-01-25,"2016","female",2.45624593212002,0.79137206705005,"Y"
0.99254672018061,37.1133771747123,-122.328959030196,1.7067962224697,5.8649651579655,2016-01-25,"2016","female",2.67026324099023,0.919538535096569,"Y"
0.994872604966794,37.1133774290429,-122.328849389234,1.38915153940894,5.38571034165059,2016-01-25,"2016","female",2.4172684365205,0.818260552311483,"Y"
0.992650483347031,37.1133834898356,-122.329003308494,1.80187206269842,6.15350403311327,2016-01-25,"2016","female",2.79943281618086,0.909904965369742,"Y"
0.993881132219425,37.1133905477661,-122.328862074224,1.31082818603607,5.3699298396381,2016-01-25,"2016","female",2.4496270784438,0.785010554488539,"Y"
0.994566744730679,37.1133918848187,-122.328921630722,1.95873632979658,6.23088374015673,2016-01-25,"2016","female",2.78055934347034,1.00494167311747,"Y"
0.994043436416554,37.1133917450919,-122.329025606798,1.55819944362738,5.69601116526812,2016-01-25,"2016","female",2.49465855903927,0.888887130377918,"Y"
0.994830686968539,37.1133937940127,-122.328962943668,2.9560535704745,8.989916107433,2016-01-25,"2016","male",3.12451512866726,1.40879820401571,"Y"
0.995214039814399,37.1133982934542,-122.32881323322,1.46051283669763,5.61760409108958,2016-01-25,"2016","female",2.55604382556875,0.818685740522745,"Y"
0.993494166384347,37.113399152563,-122.32888905418,1.51599185996688,5.65734864334647,2016-01-25,"2016","female",2.5378946350209,0.826864243428122,"Y"
0.994530352617939,37.1134039340513,-122.328845369465,1.57429922528877,5.75616198762296,2016-01-25,"2016","female",2.58027239847746,0.87719988770554,"Y"
0.994803228523601,37.1134099287144,-122.329014443179,1.67764254327639,5.83557317620927,2016-01-25,"2016","female",2.60568357330501,0.881122861387103,"Y"
0.992258335962975,37.1134152603445,-122.328890631208,1.45964257398752,5.7719821438215,2016-01-25,"2016","female",2.61874982931581,0.803393449988426,"Y"
0.994853214418432,37.1134142571604,-122.328945855368,1.6545806770151,5.96367568607579,2016-01-25,"2016","female",2.6618192087275,0.882522103483452,"Y"
0.994157272204941,37.1134133784978,-122.328913841617,1.3602154366304,5.40853082982857,2016-01-25,"2016","female",2.45395347968269,0.795004635072318,"Y"
0.990613581893534,37.1134242652004,-122.328814251489,1.74399984430101,6.36046757129054,2016-01-25,"2016","female",2.89753520276584,0.867671918842466,"Y"
0.993054170820871,37.1134257109652,-122.328837494032,1.37936113865718,5.34591639559161,2016-01-25,"2016","female",2.43772217174425,0.824045688672622,"Y"
0.992892979551748,37.1134312178592,-122.328945577404,1.76488606850127,5.92312506031588,2016-01-25,"2016","female",2.68490791811321,0.943842785456705,"Y"
0.995238599944482,37.1134346913207,-122.329018380982,1.7840317782335,5.93174849643351,2016-01-25,"2016","female",2.64528968965991,0.935222571554203,"Y"
0.993899271673681,37.1134351922115,-122.328872744359,2.94539294393656,11.1853167784879,2016-01-25,"2016","male",4.93040216800611,0.811270100488264,"Y"
0.993300843593251,37.1134473583065,-122.328834904909,1.56820749259608,5.71768638998954,2016-01-25,"2016","female",2.59497835182582,0.882494939930029,"Y"
0.994670355720957,37.1134482412643,-122.328989200796,1.410690506178,5.42000234484229,2016-01-25,"2016","female",2.46631959747589,0.807765806282774,"Y"
0.994158586511528,37.1134598154436,-122.328926101474,2.05990404725471,6.3429933641773,2016-01-25,"2016","female",2.84124277262266,1.05439617062072,"Y"
0.994119482999192,37.1134529676085,-122.328895465233,3.41511554192677,10.2059274756319,2016-01-25,"2016","male",4.38818107952781,1.0602378258061,"Y"
0.993357079042648,37.113463094212,-122.329047441897,1.5344849197817,5.60056488131399,2016-01-25,"2016","female",2.52677938040463,0.925055304865943,"Y"
0.992902431398336,37.1134542811893,-122.329139612437,2.73000375810625,7.28232272020175,2016-01-25,"2016","male",3.29493184200438,1.18895771118652,"Y"
0.994034647950089,37.1134682298668,-122.328835489085,1.61759469173106,5.83091289514126,2016-01-25,"2016","female",2.64585229960004,0.8688870656384,"Y"
0.99350636546259,37.1134733775871,-122.328879910618,2.94278225427051,10.5477678124666,2016-01-25,"2016","male",3.72838575879335,1.2351834516331,"Y"
0.990113981609156,37.1134736630738,-122.32904575512,3.12531918324559,11.1208238506971,2016-01-25,"2016","male",4.16280916434713,1.20035746058481,"Y"
0.994445247386424,37.1134795994836,-122.32895064586,1.50489611022165,5.85328841135464,2016-01-25,"2016","female",2.60144967336903,0.812353422382443,"Y"
0.992993655151124,37.1134844894713,-122.329080429004,1.63869849156779,5.85509049814158,2016-01-25,"2016","female",2.64184894838148,0.868446581437693,"Y"
0.992974966391745,37.1134827149138,-122.328909704754,1.48248692021919,5.61232903170994,2016-01-25,"2016","female",2.52054549841755,0.836400110499803,"Y"
0.992896250208258,37.1134845042652,-122.329018406363,1.55580635555269,5.69729379009868,2016-01-25,"2016","female",2.55836865914536,0.858641504262516,"Y"
0.991268551619543,37.1134935446942,-122.328884477406,1.341940037153,5.37336261223357,2016-01-25,"2016","female",2.3685683457735,0.78478025045959,"Y"
0.991004801794971,37.1134957415673,-122.328855943446,2.91536906822715,9.23904921400287,2016-01-25,"2016","male",3.69473034557347,1.13446493735406,"Y"
0.991095608325297,37.1134994921484,-122.328930550043,1.77489411182761,5.96726746119716,2016-01-25,"2016","female",2.68698805398504,0.943696873053112,"Y"
0.99426312059383,37.1135006634361,-122.328823378002,1.45572645977658,5.59002464538667,2016-01-25,"2016","female",2.54536163410422,0.791725187987844,"Y"
0.993041101650373,37.1134998942384,-122.32895211794,1.47791809198198,5.91201195420722,2016-01-25,"2016","female",2.52451146117711,0.809314514831328,"Y"
0.994808977759122,37.1135077418401,-122.328912342512,1.42526738672969,5.22337839711972,2016-01-25,"2016","female",2.33376573170116,0.819641658889084,"Y"
0.993032732661216,37.1135036650741,-122.329048126221,1.67938314482321,5.75858987493896,2016-01-25,"2016","female",2.58176947351263,0.898941851801915,"Y"
0.989826554063022,37.1135186119519,-122.328881959729,1.30756480457857,5.49754696253804,2016-01-25,"2016","female",2.35067977861288,0.746712893197929,"Y"
0.993758143769918,37.1135270863088,-122.328943187852,2.87185614379069,9.60754804752191,2016-01-25,"2016","male",3.65145522638841,1.16719720907486,"Y"
0.990849474843048,37.1135348335687,-122.328841359495,1.5166446397977,6.02685833868392,2016-01-25,"2016","female",2.81546511515064,0.794573108196573,"Y"
0.990494840293272,37.113548328434,-122.328846939581,2.79266255953712,8.42251282991703,2016-01-25,"2016","male",3.04245862153024,1.40051144755457,"Y"
0.992138717835312,37.1135491977556,-122.328882058217,2.41758074871171,9.72011137449489,2016-01-25,"2016","male",3.40709287496059,0.857200786298218,"Y"
0.99321740879744,37.1135553157243,-122.328923085461,1.43940912496502,5.60718329455165,2016-01-25,"2016","female",2.56209541471792,0.790855431512951,"Y"
0.994439134590321,37.1135544104651,-122.328960956106,1.55036714728121,5.60689541129891,2016-01-25,"2016","female",2.5282643561453,0.868191941070969,"Y"
0.99360468844176,37.1135649648493,-122.329056288208,1.40372848656679,5.45741792004862,2016-01-25,"2016","female",2.45950617833919,0.804156514431365,"Y"
0.993544001591617,37.1135594618998,-122.329005469577,1.64109174708953,6.06322924995679,2016-01-25,"2016","female",2.79053713405682,0.873253928619182,"Y"
0.990819313790546,37.1135609173228,-122.329025518544,1.36783026563517,5.21633952672206,2016-01-25,"2016","female",2.38190527375269,0.831086547015213,"Y"
0.993796388611942,37.1135719270262,-122.328888816536,2.86076040451316,9.603865074049,2016-01-25,"2016","male",3.46421657936261,1.26907698617439,"Y"
0.9930011631271,37.1135822733462,-122.328821293761,1.53992410883645,5.61899378123249,2016-01-25,"2016","female",2.46762176050748,0.863587541915471,"Y"
0.993081848487799,37.1135871499361,-122.328858520536,1.92588417833074,6.33007749549269,2016-01-25,"2016","female",2.8412209479885,0.948905329906215,"Y"
0.993126467207018,37.113580629258,-122.329060137511,2.81006778653744,9.91201423629678,2016-01-25,"2016","male",3.47235244583276,1.02375647612008,"Y"
0.99426683716965,37.113600953835,-122.328881694819,1.3669600536029,5.61385519257975,2016-01-25,"2016","female",2.58687366667499,0.764725933891789,"Y"
0.994495412844037,37.1135997204052,-122.32902458393,1.51969060677382,5.63851783518167,2016-01-25,"2016","female",2.49734235524982,0.814100445904426,"Y"
0.992481104173513,37.113616565337,-122.328817016776,1.61520157098257,5.60282050297709,2016-01-25,"2016","female",2.4625966168896,0.950831283560116,"Y"
0.994224277482196,37.113616123311,-122.328941886145,1.63521753877554,5.97973518952598,2016-01-25,"2016","female",2.54232317127661,0.873866726695659,"Y"
0.992404844290658,37.1136301756926,-122.329017636789,1.57299399851894,5.85336146707977,2016-01-25,"2016","female",2.67954870564427,0.845720011206434,"Y"
0.995165087781094,37.1136453395742,-122.328996479617,1.48205189445715,5.57555667935152,2016-01-25,"2016","female",2.5688971110252,0.81889825903524,"Y"
0.993759543789949,37.1136501923337,-122.328847183372,1.33432533982412,5.16900051093916,2016-01-25,"2016","female",2.32073289130899,0.833721097792975,"Y"
0.993466424682396,37.113649325232,-122.32892655533,1.75879434255482,6.07165601434338,2016-01-25,"2016","female",2.69340273669377,0.898427649946829,"Y"
0.98852144698352,37.1136554945517,-122.329034098903,1.55972254670779,5.62729922121633,2016-01-25,"2016","female",2.53241245368701,0.865550687130455,"Y"
0.995072622144657,37.113659002119,-122.328988264005,3.31503593068871,10.790754136264,2016-01-25,"2016","male",4.74130692580293,0.865791422021884,"Y"
0.993094877834454,37.113667140748,-122.328951802157,1.71549901327664,5.77201506957677,2016-01-25,"2016","female",2.48660276247462,0.931378064661966,"Y"
0.990296891594148,37.1136676982317,-122.328883295019,2.83639319161969,9.5521781551212,2016-01-25,"2016","male",3.35892295290778,1.16648408590408,"Y"
0.995356065355905,37.1136662646152,-122.329072082473,1.70048704532404,5.95430204572156,2016-01-25,"2016","female",2.64522799360135,0.896124460344418,"Y"
0.994991941556058,37.1136741073117,-122.329092731736,1.44767665384429,5.42180467127521,2016-01-25,"2016","female",2.45805836701056,0.858843562940552,"Y"
0.990853376289137,37.1136755916137,-122.328992693933,2.88403994538179,8.59937987359178,2016-01-25,"2016","male",3.04140348657441,1.54065280829172,"Y"
0.992722328016446,37.1136779607948,-122.328924221519,1.54144710650841,5.72751567212508,2016-01-25,"2016","female",2.57271959030739,0.859924197695562,"Y"
0.995020460484149,37.1136747356949,-122.328830766551,3.0702754495649,8.03718334520194,2016-01-25,"2016","male",3.66034830519962,1.24231545284414,"Y"
0.993777465479935,37.113685217333,-122.329056196806,1.60954486036564,5.82053507960713,2016-01-25,"2016","female",2.62526800062316,0.883099660408288,"Y"
0.990267112066759,37.113688101667,-122.329020325368,1.39894213521278,5.55456716739046,2016-01-25,"2016","female",2.48009148056492,0.80349406137788,"Y"
0.991682457296644,37.1136919551148,-122.328889007787,1.32431743991645,5.35842957982843,2016-01-25,"2016","female",2.37315183246423,0.781239705612745,"Y"
0.99348054679285,37.113710644888,-122.328972240257,1.73769064549534,5.74917065167716,2016-01-25,"2016","female",2.59006102465517,0.98135800298091,"Y"
0.992934703761983,37.1137105313525,-122.329034298353,1.61868266548721,5.77545878088623,2016-01-25,"2016","female",2.58699164719192,0.85473445359414,"Y"
0.981251078915569,37.1137163066538,-122.329072012517,2.14845313801759,7.73238217593039,2016-01-25,"2016","male",3.22597842188442,0.919054762876454,"Y"
0.993926718669531,37.1137273452771,-122.32903040791,1.43940921330657,5.19090268432688,2016-01-25,"2016","female",2.310600416601,0.854246143542427,"Y"
0.993625162483294,37.1137289967346,-122.328897629086,1.46660489733747,5.25028099801009,2016-01-25,"2016","female",2.39830446542304,0.907741570848002,"Y"
0.995058134985838,37.113736108921,-122.328945296124,2.89383041958346,10.4354569513132,2016-01-25,"2016","male",4.2614994508707,1.07837658435221,"Y"
0.994536374743485,37.1137351616002,-122.328982454202,1.52730544655975,5.59508906123964,2016-01-25,"2016","female",2.4487432709856,0.853762077832396,"Y"
0.992601492023885,37.1137420020838,-122.329077287745,1.74356493469656,6.06136893593061,2016-01-25,"2016","female",2.6836486754253,0.907897329326704,"Y"
0.992477718360071,37.1137380554226,-122.32900113127,1.49010184964718,5.54744092995382,2016-01-25,"2016","female",2.45088324866739,0.845439311643044,"Y"
0.99417410222516,37.1137450353132,-122.328820294198,1.31191622885198,5.37323076490615,2016-01-25,"2016","female",2.412542809145,0.748668183390226,"Y"
0.994944400288212,37.1137515665734,-122.329032734243,3.62245522850943,10.585716894945,2016-01-25,"2016","male",4.81133887325903,1.03106166678732,"Y"
0.992792775926411,37.1137510068287,-122.328967901252,1.43571063043791,5.11936831304326,2016-01-25,"2016","female",2.23207823874298,0.910281187301025,"Y"
0.993255333401455,37.1137607397704,-122.328980688166,1.57604000685454,5.57350353785284,2016-01-25,"2016","female",2.52881220242224,0.903812102704826,"Y"
0.99310624634128,37.1137722469275,-122.32888871936,1.53818370271418,5.5363266385022,2016-01-25,"2016","female",2.47742240727464,0.875214980992013,"Y"
0.9882279111833,37.1137735103137,-122.328934733708,1.45659686141094,5.41128411584146,2016-01-25,"2016","female",2.4353590064025,0.821838020661294,"Y"
0.990670405890431,37.1137813514406,-122.329062323842,1.53470266638994,5.4958496751187,2016-01-25,"2016","female",2.45934292584575,0.877726323054289,"Y"
0.99312664787708,37.1137808555236,-122.329035413121,1.48901404262157,5.60635670513717,2016-01-25,"2016","female",2.46488281051181,0.831120103295228,"Y"
0.983250342637933,37.1137850786163,-122.328925866079,1.32083633962534,4.78179362249825,2016-01-25,"2016","female",2.11314298961522,0.861619631510116,"Y"
0.994395749469766,37.1137884415749,-122.328863432441,1.67089828670479,5.80062833984655,2016-01-25,"2016","female",2.55763172998734,0.918945068709791,"Y"
0.994528872737389,37.1137786740028,-122.329006335569,3.10204012287152,9.46186524254257,2016-01-25,"2016","male",3.54042824953394,1.26500171150465,"Y"
0.994467306235799,37.1137873314542,-122.328908364724,2.1325709595406,7.04630876442129,2016-01-25,"2016","male",3.24627358847896,0.983353840154416,"Y"
0.994499952421734,37.1137902504475,-122.329120596758,1.61737731937561,5.71575681316366,2016-01-25,"2016","female",2.56772699325414,0.937871764422596,"Y"
0.992443806791009,37.1138117662299,-122.328847011642,1.41264877971411,5.42433280156095,2016-01-25,"2016","female",2.38920990489313,0.841040181565073,"Y"
0.992544008676462,37.1138053081582,-122.329089440398,2.62666084085482,8.9328055234258,2016-01-25,"2016","male",3.50971920511236,1.26479408947008,"Y"
0.993955415499533,37.1138103449624,-122.328825288794,1.54427553920596,5.62106051422241,2016-01-25,"2016","female",2.49477983611509,0.925714061603119,"Y"
0.992035872873322,37.1138069959968,-122.329049074,1.44332543177482,5.62612561351212,2016-01-25,"2016","female",2.55897726115491,0.824162501657485,"Y"
0.994090754253545,37.1138201536304,-122.328874458368,1.52926357088478,5.66293059070161,2016-01-25,"2016","female",2.52449890350972,0.883782842472389,"Y"
0.99212832196623,37.1138250634049,-122.328967646422,2.7360959702062,8.29397121763021,2016-01-25,"2016","male",3.54192769575198,1.14770184965659,"Y"
0.992569960314953,37.113828497202,-122.328824688983,3.00130758864546,10.6062993562869,2016-01-25,"2016","male",4.60590883091879,0.832526470974804,"Y"
0.992511947831525,37.1138370185147,-122.329052882485,1.61411387043546,5.83532444813858,2016-01-25,"2016","female",2.70630260519065,0.873845574720987,"Y"
0.995004532689248,37.1138384039046,-122.328996934951,1.43636334529991,5.42479663587739,2016-01-25,"2016","female",2.45167347721696,0.817998169315078,"Y"
0.994524103991137,37.1138425871156,-122.329087180758,2.80201816396141,9.15215836889331,2016-01-25,"2016","male",3.84900373954098,1.0752662730784,"Y"
0.990398998847973,37.1138537261528,-122.329066792088,1.53600810611504,5.40486616341354,2016-01-25,"2016","female",2.49780774843178,0.931546345384484,"Y"
0.985208118335053,37.1138663082053,-122.329036750405,1.53753106270844,5.63445005161417,2016-01-25,"2016","female",2.27035927037858,0.96932181002307,"Y"
0.994400272070551,37.1138698598751,-122.328882816148,1.54732150253263,5.55865634984249,2016-01-25,"2016","female",2.47482333107709,0.881892194577149,"Y"
0.994283820495346,37.1138827137127,-122.329047428867,2.85989046507153,7.85204776752055,2016-01-25,"2016","male",2.96307567315408,1.54152844411648,"Y"
0.992367818496693,37.1138927648521,-122.328891209359,1.54253506439165,5.89247950211741,2016-01-25,"2016","female",2.66482907134602,0.813697617036252,"Y"
0.995309473877219,37.1138833431212,-122.32912088447,1.57560490906422,5.5787155978081,2016-01-25,"2016","female",2.51408932717884,0.871154584813602,"Y"
0.992489290685261,37.1138876692152,-122.328938228517,1.33737137579506,5.21293708628462,2016-01-25,"2016","female",2.34847256190965,0.82626589352256,"Y"
0.99380414774048,37.1139029142685,-122.32898646204,1.43266479796183,5.18143986278395,2016-01-25,"2016","female",2.25248255680032,0.883908858215217,"Y"
0.994555198285102,37.1139030638218,-122.32906119043,1.44202008856015,5.22258606144764,2016-01-25,"2016","female",2.30734781976664,0.862722713712483,"Y"
0.991593200587729,37.1139109522882,-122.328904314598,1.40394624734719,5.16933380047806,2016-01-25,"2016","female",2.2620356290176,0.865394121504749,"Y"
0.994240455637626,37.1139125839498,-122.329121672051,1.50707202422848,5.43645481207814,2016-01-25,"2016","female",2.38174000418422,0.878077687713084,"Y"
0.993411481176293,37.1139269993387,-122.32896125467,3.02719796640532,8.356085833479,2016-01-25,"2016","male",3.86064175115665,1.19506158634821,"Y"
0.995191741533552,37.1139190150932,-122.329148408322,2.82051142400361,8.01791907361478,2016-01-25,"2016","male",3.64942852983045,1.13819593512277,"Y"
0.993954436613355,37.1139296222338,-122.328832764797,1.60475865082322,6.03164065712235,2016-01-25,"2016","female",2.76454328524687,0.844176647300537,"Y"
0.99421829670655,37.1139317036696,-122.329057287779,1.68438740470769,5.9842783992549,2016-01-25,"2016","female",2.6932360933047,0.924844454053828,"Y"
0.994264390188676,37.1139258590854,-122.329686295464,2.06599624619285,6.76205402109136,2016-01-25,"2016","female",3.14177880850919,0.95850094484461,"Y"
0.991796963516882,37.1139355553248,-122.328943015551,1.35673480124917,5.17963595357325,2016-01-25,"2016","female",2.42333017338741,0.885444927252177,"Y"
0.993528530017966,37.1139347131896,-122.32910523588,1.63717582728949,5.98224746071031,2016-01-25,"2016","female",2.72640419347474,0.863502294298163,"Y"
0.995141840519992,37.1139560177248,-122.329118724825,1.67611995558961,5.97877925474739,2016-01-25,"2016","female",2.70241890162411,0.871071287184283,"Y"
0.992232630041733,37.1139633742708,-122.328831457808,1.47421974832918,5.49351833348571,2016-01-25,"2016","female",2.39274192359365,0.850826583317041,"Y"
0.99455963928688,37.1139778373622,-122.328863106229,1.5323095777843,5.8391578234809,2016-01-25,"2016","female",2.67047515599316,0.81747759181453,"Y"
0.994466942951839,37.1139923451858,-122.329010262187,1.72028564158294,5.97571678203816,2016-01-25,"2016","female",2.68081158628201,0.918102909657086,"Y"
0.993306531245592,37.113998041428,-122.328893578701,1.30016783130556,5.39149397362821,2016-01-25,"2016","female",2.43376882966006,0.759170507848091,"Y"
0.993644870576718,37.1140231757271,-122.328844582063,1.57451721141878,5.71921059123731,2016-01-25,"2016","female",2.57197821252213,0.873889558897359,"Y"
0.994155898152306,37.1140224998091,-122.328929181875,2.67670096728374,7.93141040852763,2016-01-25,"2016","male",3.64511773566319,1.10942796232123,"Y"
0.994789013289102,37.1140383430731,-122.328842588818,1.82167092384233,6.23712723935471,2016-01-25,"2016","female",2.7227877537217,0.921459760053391,"Y"
0.994463981244672,37.1140586480186,-122.328885274557,1.70005214135527,5.98961089473984,2016-01-25,"2016","female",2.6962650964198,0.899163087618265,"Y"
0.990563943419692,37.1140607480027,-122.328814790395,1.5231719069271,5.90526567277346,2016-01-25,"2016","female",2.68692628410991,0.828073194707704,"Y"
0.991858839972047,37.1140726338147,-122.328857332477,1.3127866807533,5.22464451110851,2016-01-25,"2016","female",2.3298192983835,0.823516117363744,"Y"
0.993920119375426,37.1140719009897,-122.3289145151,1.68765094945674,6.23869116303801,2016-01-25,"2016","female",2.75665717085989,0.839521686375923,"Y"
0.994358311800172,37.1141345954853,-122.328884279127,1.4324473692707,5.24278108796487,2016-01-25,"2016","female",2.30899316682903,0.874376081157482,"Y"
